timestamp,parc_id,type,production_kwh,irradiation_kwh_m2,temperature_c,status
2025-01-26,SOL_MARSEILLE,solaire,3423.0140318205536,4.269623469829546,13.130143593511631,OK
2025-01-26,SOL_BORDEAUX,solaire,2917.4950038562192,5.09302322322961,13.27230652328793,OK
2025-01-27,SOL_PARIS,solaire,3622.58571716739,0.2,22.99481785726546,OK
2025-01-27,SOL_LYON,solaire,4244.4559424959925,3.7254280654883227,16.363162514352936,OK
2025-01-27,SOL_MARSEILLE,solaire,5874.804491331583,4.58611509586685,26.446575270779675,OK
2025-01-27,SOL_BORDEAUX,solaire,3992.035594115023,2.358377466208789,-3.691639966139519,OK
2025-01-28,SOL_PARIS,solaire,4083.3054297950407,4.818117308498496,14.288333213849807,OK
2025-01-28,SOL_LYON,solaire,3718.109492657216,3.8728460464222056,11.865514351800547,OK
2025-01-28,SOL_MARSEILLE,solaire,1689.3516631710545,7.008761117304784,19.69293389464757,OK
2025-01-28,SOL_BORDEAUX,solaire,3770.8347370058614,6.7168315603437705,17.157570173588752,OK
2025-01-29,SOL_PARIS,solaire,2978.253230935129,3.4547110894109396,29.1805940190619,LOW_IRR
2025-01-29,SOL_LYON,solaire,6509.566323733815,3.9586596614932876,5.265969055059482,OK
2025-01-29,SOL_MARSEILLE,solaire,3588.4029387407654,4.081683895026572,22.409423286976768,OK
2025-01-29,SOL_BORDEAUX,solaire,4131.702076566974,3.477344838144604,27.02502780890535,OK
2025-01-30,SOL_PARIS,solaire,3761.8170533242323,4.512039974445003,38.70982692905759,OK
2025-01-30,SOL_LYON,solaire,2514.454158618515,2.986748689779856,17.664106260158725,DIRTY
2025-01-30,SOL_MARSEILLE,solaire,5057.105095966523,2.391015464099958,24.920127439172653,OK
2025-01-30,SOL_BORDEAUX,solaire,4627.126335955451,5.19633795824043,5.765234866938716,OK
2025-01-31,SOL_PARIS,solaire,4670.135141747352,5.207247334754897,0.472394161182784,OK
2025-01-31,SOL_LYON,solaire,2799.673799725787,2.913094784544012,29.602969382035297,OK
2025-01-31,SOL_MARSEILLE,solaire,5343.073742029709,5.632568689220159,21.949957357167364,FAULT
2025-01-31,SOL_BORDEAUX,solaire,2257.963830928491,3.18947563333547,32.6066142081858,OK
2025-02-01,SOL_PARIS,solaire,4445.542803180298,4.60506438086077,9.639373999272257,OK
2025-02-01,SOL_LYON,solaire,6209.5011883909765,5.51255042017993,26.67911925575877,OK
2025-02-01,SOL_MARSEILLE,solaire,2710.410042356243,4.14621989647406,38.81936056489468,OK
2025-02-01,SOL_BORDEAUX,solaire,3177.072497436951,4.927585459425815,25.777350475215393,OK
2025-02-02,SOL_PARIS,solaire,3909.616501596405,3.3737125697798853,24.48923355031944,OK
2025-02-02,SOL_LYON,solaire,3246.176780472181,3.885653466515045,22.077004727419148,OK
2025-02-02,SOL_MARSEILLE,solaire,2094.270225827254,3.8706249105914554,7.86206688586679,OK
2025-02-02,SOL_BORDEAUX,solaire,3875.41927228663,3.005474645535618,34.20015642139313,INVERTER
2025-02-03,SOL_PARIS,solaire,2631.4659149012846,3.917161339014749,16.502281241754407,OK
2025-02-03,SOL_LYON,solaire,4320.9516736987,1.7222107218180054,26.54034930744715,OK
2025-02-03,SOL_MARSEILLE,solaire,2788.6333423428164,3.414154004572633,7.932691240858718,OK
2025-02-03,SOL_BORDEAUX,solaire,5504.927845519293,3.7441992106085267,11.384863019429977,OK
2025-02-04,SOL_PARIS,solaire,2050.421378430139,3.790112396007392,34.91578659300012,OK
2025-02-04,SOL_LYON,solaire,3445.7323321737567,3.813604086606754,18.874279399379414,OK
2025-02-04,SOL_MARSEILLE,solaire,4694.868939106636,4.101177280223794,35.0794792843829,OK
2025-02-04,SOL_BORDEAUX,solaire,2446.049251922649,4.9671064289377025,21.29592406847334,OK
2025-02-05,SOL_PARIS,solaire,4050.205928064542,5.599227318612036,5.422920043379282,LOW_IRR
2025-02-05,SOL_LYON,solaire,5237.857029710671,3.1603756370427725,30.028608397585487,OK
2025-02-05,SOL_MARSEILLE,solaire,2031.7684419826496,2.2748786313773692,16.69096914019953,OK
2025-02-05,SOL_BORDEAUX,solaire,,2.5327289404110354,28.28819932165339,OK
2025-02-06,SOL_PARIS,solaire,4085.871073673266,3.4204753260881167,22.226897807860738,INVERTER
2025-02-06,SOL_LYON,solaire,4660.005158955041,3.6369258914935854,8.111935948514168,INVERTER
2025-02-06,SOL_MARSEILLE,solaire,2439.35421803411,2.968006294084068,23.478652888335123,OK
2025-02-06,SOL_BORDEAUX,solaire,2347.497725607296,2.126213337200169,41.76600827937519,OK
2025-02-07,SOL_PARIS,solaire,4374.1357221785875,3.470206676041299,26.436878126630134,OK
2025-02-07,SOL_LYON,solaire,,4.490282592182354,21.482340222950832,OK
2025-02-07,SOL_MARSEILLE,solaire,4075.542135380464,5.152047145336904,31.678090617612078,INVERTER
2025-02-07,SOL_BORDEAUX,solaire,4181.093030446673,3.308123115026686,23.896016186827996,OK
2025-02-08,SOL_PARIS,solaire,3051.97280626366,3.5392034845705056,23.885808072365148,OK
2025-02-08,SOL_LYON,solaire,4055.479066877104,2.717282705844303,12.175373450568078,OK
2025-02-08,SOL_MARSEILLE,solaire,4122.379720628549,4.149697327400358,24.104632232106386,OK
2025-02-08,SOL_BORDEAUX,solaire,3014.2134401709955,2.8425141852946965,31.3189907477525,OK
2025-02-09,SOL_PARIS,solaire,5852.351962259232,5.117004501185921,14.475440631099778,OK
2025-02-09,SOL_LYON,solaire,4321.2162130029665,1.342613612905422,34.82046239122253,OK
2025-02-09,SOL_MARSEILLE,solaire,2489.5661530770867,3.62459252407606,21.174645782693865,OK
2025-02-09,SOL_BORDEAUX,solaire,4522.208969497213,4.681771742706788,14.010074396153133,OK
2025-02-10,SOL_PARIS,solaire,2727.8501627499463,4.494135226116007,30.978688692282198,OK
2025-02-10,SOL_LYON,solaire,4665.793064116697,8.508853862368795,19.418851878355575,OK
2025-02-10,SOL_MARSEILLE,solaire,5074.455136908145,4.759680039308652,28.83563398737497,OK
2025-02-10,SOL_BORDEAUX,solaire,2897.2494498131186,2.5935126450527837,19.374172309673167,OK
2025-02-11,SOL_PARIS,solaire,4859.713742168754,4.047257204657483,21.461564708230867,INVERTER
2025-02-11,SOL_LYON,solaire,4254.059019630148,1.3580058664536772,26.442041839008624,INVERTER
2025-02-11,SOL_MARSEILLE,solaire,4704.266175993939,4.071040401125183,24.61807351831005,INVERTER
2025-02-11,SOL_BORDEAUX,solaire,5886.472280919343,2.867110308798786,4.040213975934353,OK
2025-02-12,SOL_PARIS,solaire,3530.0730723968427,5.664624440896259,11.908806339150473,OK
2025-02-12,SOL_LYON,solaire,2082.8902192067617,3.3207355606471443,30.36468986311734,OK
2025-02-12,SOL_MARSEILLE,solaire,2821.5341274119246,4.0131745347276055,20.810770699886074,DIRTY
2025-02-12,SOL_BORDEAUX,solaire,2902.608686538018,3.183107453752955,17.286418275057205,FAULT
2025-02-13,SOL_PARIS,solaire,3715.1881196444856,6.982162162965331,9.772833862682731,LOW_IRR
2025-02-13,SOL_LYON,solaire,4175.267172298309,3.6860115742113413,12.282373108517364,OK
2025-02-13,SOL_MARSEILLE,solaire,4104.359879263021,7.132091269566724,3.8038122403424737,INVERTER
2025-02-13,SOL_BORDEAUX,solaire,4709.901573939626,5.5026428193892265,21.088473531686205,OK
2025-02-14,SOL_PARIS,solaire,3814.3020810656976,4.971306763736618,16.614061774770576,OK
2025-02-14,SOL_LYON,solaire,5398.887484873048,4.789973035708032,13.300708981132164,OK
2025-02-14,SOL_MARSEILLE,solaire,3508.8774834382484,4.830075677146002,21.386889173488424,OK
2025-02-14,SOL_BORDEAUX,solaire,6792.186083248581,1.115723873047024,25.275735677674643,OK
2025-02-15,SOL_PARIS,solaire,4488.234082541507,3.7537865693587897,40.838781389889505,OK
2025-02-15,SOL_LYON,solaire,2857.126687942089,5.552252753894915,8.393049223931078,OK
2025-02-15,SOL_MARSEILLE,solaire,2622.0182521327765,4.121764506441432,32.4344293897047,OK
2025-02-15,SOL_BORDEAUX,solaire,4330.719656767504,1.95169624511428,30.75791404913565,DIRTY
2025-02-16,SOL_PARIS,solaire,3554.190936141564,4.116152879076049,14.988165345609694,OK
2025-02-16,SOL_LYON,solaire,4585.400543501301,6.926568826008786,23.82912359127428,OK
2025-02-16,SOL_MARSEILLE,solaire,4320.561387030899,6.195026744855552,17.881300755961462,LOW_IRR
2025-02-16,SOL_BORDEAUX,solaire,3719.8881960774397,4.100793585014349,23.67119722376865,DIRTY
2025-02-17,SOL_PARIS,solaire,2868.5269101247545,5.722318843292939,35.58217912064096,OK
2025-02-17,SOL_LYON,solaire,2133.668052845549,3.6135887674111173,27.450456093681815,OK
2025-02-17,SOL_MARSEILLE,solaire,3308.833552726277,1.4738054610772497,26.57747535910098,OK
2025-02-17,SOL_BORDEAUX,solaire,4742.038673755819,2.720854418992713,18.127216120408217,OK
2025-02-18,SOL_PARIS,solaire,4035.5031185432244,6.7006220296131165,8.643490015680984,OK
2025-02-18,SOL_LYON,solaire,2429.6873434168133,3.7616110690731133,20.12378610513633,DIRTY
2025-02-18,SOL_MARSEILLE,solaire,,3.810585632999971,32.85947339377523,OK
2025-02-18,SOL_BORDEAUX,solaire,4223.84911770172,3.7202588859601913,8.255489290693172,LOW_IRR
2025-02-19,SOL_PARIS,solaire,2827.7568201787535,7.246618543316812,12.504195686409744,LOW_IRR
2025-02-19,SOL_LYON,solaire,3969.0976165400807,6.801534264579302,23.136409626106612,INVERTER
2025-02-19,SOL_MARSEILLE,solaire,3864.0295902906,7.750048373517014,13.138106936374639,OK
2025-02-19,SOL_BORDEAUX,solaire,2542.7326723863143,3.9455276633599183,14.867288975963087,DIRTY
2025-02-20,SOL_PARIS,solaire,4193.5660963831115,4.672999181995352,18.187612764446406,OK
2025-02-20,SOL_LYON,solaire,4416.862979005058,1.773371920926734,9.709443362288654,OK
2025-02-20,SOL_MARSEILLE,solaire,4991.356367492805,6.563095081789239,13.232903384052685,OK
2025-02-20,SOL_BORDEAUX,solaire,4959.1822572383935,2.331552717971304,28.33085125108578,OK
2025-02-21,SOL_PARIS,solaire,2284.5636952471996,4.5468409020202065,10.233671959921324,OK
2025-02-21,SOL_LYON,solaire,2768.3924560933647,2.4443159557874496,7.619150789546461,OK
2025-02-21,SOL_MARSEILLE,solaire,4366.538793929526,3.2578130772180867,16.32977518419495,OK
2025-02-21,SOL_BORDEAUX,solaire,3477.1645460034297,2.8603801103204796,28.58759952258861,OK
2025-02-22,SOL_PARIS,solaire,4366.552454936653,3.2273995829186917,20.227703728027993,OK
2025-02-22,SOL_LYON,solaire,8038.004639720193,3.3374036749616343,17.818770296959435,OK
2025-02-22,SOL_MARSEILLE,solaire,4427.979561762484,3.322769928119877,22.399229177640464,LOW_IRR
2025-02-22,SOL_BORDEAUX,solaire,5049.122204198658,5.533334258848492,6.288633104263132,OK
2025-02-23,SOL_PARIS,solaire,4849.401939842523,2.432219531099968,26.452350883975292,OK
2025-02-23,SOL_LYON,solaire,4516.530376436378,4.552866283222187,25.4509152826328,OK
2025-02-23,SOL_MARSEILLE,solaire,3453.20383089562,6.148734643688893,18.316223733138507,OK
2025-02-23,SOL_BORDEAUX,solaire,4634.866142542594,3.3788858167785665,31.053320606167752,OK
2025-02-24,SOL_PARIS,solaire,2949.892264008671,3.051329774803837,11.852535109422652,OK
2025-02-24,SOL_LYON,solaire,3539.49953258599,3.8311605997115987,32.15118093928212,FAULT
2025-02-24,SOL_MARSEILLE,solaire,3266.1000973879864,6.087560333377136,23.39044299035726,OK
2025-02-24,SOL_BORDEAUX,solaire,3890.0615533249547,4.510572209525373,18.97102669109644,OK
2025-02-25,SOL_PARIS,solaire,6346.12442334086,3.3500571286278427,21.821137281685196,OK
2025-02-25,SOL_LYON,solaire,1746.008288149077,4.974202641900864,21.034617107701525,DIRTY
2025-02-25,SOL_MARSEILLE,solaire,4554.886209411965,2.4363325602617225,32.98254606775946,OK
2025-02-25,SOL_BORDEAUX,solaire,2026.0125416913831,5.290175216708717,12.309887852760879,OK
2025-02-26,SOL_PARIS,solaire,3280.8749476316234,4.8537716923228285,15.137326847680615,OK
2025-02-26,SOL_LYON,solaire,,3.707506446177786,31.326726028652317,OK
2025-02-26,SOL_MARSEILLE,solaire,3870.708021005009,2.8582627224844304,16.640185583345268,OK
2025-02-26,SOL_BORDEAUX,solaire,2614.4807442777633,2.7813105243464684,30.104797695984324,OK
2025-02-27,SOL_PARIS,solaire,3013.165919814035,5.0557077381534565,37.29492384707839,OK
2025-02-27,SOL_LYON,solaire,4547.5575238281435,6.1663688039824995,18.383844757525296,OK
2025-02-27,SOL_MARSEILLE,solaire,2996.5967051111497,3.1803076047539287,28.132260939177748,OK
2025-02-27,SOL_BORDEAUX,solaire,4038.104448540172,4.933418725682375,11.616769467941275,OK
2025-02-28,SOL_PARIS,solaire,3850.129023894195,0.8607567702366898,28.792599682610284,OK
2025-02-28,SOL_LYON,solaire,3083.2396176336015,3.264611630948481,23.794815873880903,OK
2025-02-28,SOL_MARSEILLE,solaire,6158.338498257858,4.150305707406557,26.257344539441938,INVERTER
2025-02-28,SOL_BORDEAUX,solaire,4497.310924549813,2.7445065328290665,16.189851351681444,LOW_IRR
2025-03-01,SOL_PARIS,solaire,1572.343154676632,2.7015898003366465,7.0502492598954465,OK
2025-03-01,SOL_LYON,solaire,4005.0997462463706,3.131552709649782,26.529268582745544,OK
2025-03-01,SOL_MARSEILLE,solaire,2184.0348887547734,4.667508365322197,3.429371627684908,OK
2025-03-01,SOL_BORDEAUX,solaire,4737.676668275846,3.9002735705498006,19.143845569817188,OK
2025-03-02,SOL_PARIS,solaire,,0.6188300266800448,30.470636797779726,OK
2025-03-02,SOL_LYON,solaire,3673.789914386411,0.806879755783894,23.727079622857325,FAULT
2025-03-02,SOL_MARSEILLE,solaire,4355.486006878503,3.2290157154285195,39.53508380310832,OK
2025-03-02,SOL_BORDEAUX,solaire,4752.330713587134,4.932298537685684,31.22598237323596,OK
2025-03-03,SOL_PARIS,solaire,2479.673952238646,0.2,16.114914505069812,OK
2025-03-03,SOL_LYON,solaire,3432.0486405749566,3.400431718157391,22.245820418662948,OK
2025-03-03,SOL_MARSEILLE,solaire,3277.560157722948,3.3580034295721264,21.573663677100075,OK
2025-03-03,SOL_BORDEAUX,solaire,3081.337844168917,6.4213404451335165,7.760409129884856,OK
2025-03-04,SOL_PARIS,solaire,5741.999664309206,3.5839651012594183,13.536409751640821,OK
2025-03-04,SOL_LYON,solaire,4245.479882057051,4.812782375585486,16.95315183718126,DIRTY
2025-03-04,SOL_MARSEILLE,solaire,2413.02765023145,4.426011424139942,3.6740154742965707,OK
2025-03-04,SOL_BORDEAUX,solaire,4809.648141760254,0.791093632308479,22.427441214264785,INVERTER
2025-03-05,SOL_PARIS,solaire,6134.371816713896,5.42913154661078,19.758353398122633,LOW_IRR
2025-03-05,SOL_LYON,solaire,4935.711786606262,4.544634408730061,6.943954888195831,OK
2025-03-05,SOL_MARSEILLE,solaire,2128.6930374505855,5.013229823479343,25.637915787495988,OK
2025-03-05,SOL_BORDEAUX,solaire,3267.3425198471236,10.481980330298123,28.442854702218636,OK
2025-03-06,SOL_PARIS,solaire,5193.602264105285,0.8654192968022585,24.043310309784,FAULT
2025-03-06,SOL_LYON,solaire,3021.563587819341,6.959514639617774,19.08338642311927,OK
2025-03-06,SOL_MARSEILLE,solaire,4288.201370960851,3.740083968959431,27.32297936576669,OK
2025-03-06,SOL_BORDEAUX,solaire,4652.09745877227,4.659726247044815,28.12198324429022,OK
2025-03-07,SOL_PARIS,solaire,2780.376481264109,4.127180407518012,24.766632127477195,OK
2025-03-07,SOL_LYON,solaire,3734.52210833202,3.5212218665631303,14.57848974608715,FAULT
2025-03-07,SOL_MARSEILLE,solaire,234.60592592402008,3.288267314817986,24.489406889600627,OK
2025-03-07,SOL_BORDEAUX,solaire,2673.173594532281,4.727213976916815,32.75932585742931,OK
2025-03-08,SOL_PARIS,solaire,3522.1750334675235,1.7725220853253134,16.63033847249443,OK
2025-03-08,SOL_LYON,solaire,2427.438499838666,5.400926668034825,40.881454052191884,INVERTER
2025-03-08,SOL_MARSEILLE,solaire,5595.652434324798,3.534088952183594,17.26932159413154,OK
2025-03-08,SOL_BORDEAUX,solaire,2226.844484243304,2.391889057535428,22.291663120061227,OK
2025-03-09,SOL_PARIS,solaire,3315.951064633318,3.479979427206698,15.947629635942974,OK
2025-03-09,SOL_LYON,solaire,3943.8146350147003,6.211438746980116,24.009437523282347,OK
2025-03-09,SOL_MARSEILLE,solaire,5385.400617972728,3.343463860774043,6.320004766282523,OK
2025-03-09,SOL_BORDEAUX,solaire,2220.5516337026165,4.773525789135393,17.08562381064951,OK
2025-03-10,SOL_PARIS,solaire,5079.480127370456,3.030469958855243,12.170909196862896,OK
2025-03-10,SOL_LYON,solaire,3811.2563671215457,5.4126749598777915,23.218045131030618,OK
2025-03-10,SOL_MARSEILLE,solaire,2720.3404838472543,5.296812382064327,30.950026379580166,OK
2025-03-10,SOL_BORDEAUX,solaire,4308.313821689598,7.157774133274259,27.81405568403096,OK
2025-03-11,SOL_PARIS,solaire,4018.965665130817,3.9190976872012553,0.6550657522699694,OK
2025-03-11,SOL_LYON,solaire,3139.761435125326,5.269847687612651,40.37862687635092,DIRTY
2025-03-11,SOL_MARSEILLE,solaire,3876.782293489021,4.356908063262312,24.657519465587814,INVERTER
2025-03-11,SOL_BORDEAUX,solaire,3376.1550434520636,6.273394850980823,15.011507735562997,OK
2025-03-12,SOL_PARIS,solaire,3924.869079776373,3.0498681798260314,23.414151270918467,OK
2025-03-12,SOL_LYON,solaire,,5.39200850060365,23.585708402524233,OK
